Lat,Long,Name,Tenths,BendName,BendNumber
41.73933,-96.09997,664.1,1,Bullard Bend,8-35
41.74078,-96.1001,664.2,2,Bullard Bend,8-35
41.74231,-96.10019,664.3,3,Bullard Bend,8-35
41.74377,-96.10013,664.4,4,Bullard Bend,8-35
41.74521,-96.09999,664.5,5,Bullard Bend,8-35
41.74662,-96.09981,664.6,6,Bullard Bend,8-35
41.74812,-96.09952,664.7,7,Bullard Bend,8-35
41.74962,-96.09917,664.8,8,Bullard Bend,8-35
41.751,-96.09867,664.9,9,Bullard Bend,8-35
41.75236,-96.09824,665,0,Bullard Bend,8-35
41.75378,-96.09772,665.1,1,Bullard Bend,8-35
41.75517,-96.09712,665.2,2,Bullard Bend,8-35
41.75655,-96.0964,665.3,3,Bullard Bend,8-35
41.75783,-96.09559,665.4,4,Bullard Bend,8-35
41.75909,-96.09478,665.5,5,Bullard Bend,8-35
41.76044,-96.09379,665.6,6,Bullard Bend,8-35
41.76167,-96.09278,665.7,7,Bullard Bend,8-35
41.76295,-96.09165,665.8,8,Bullard Bend,8-35
41.76406,-96.09052,665.9,9,Bullard Bend,8-35
41.7652,-96.08937,666,0,Bullard Bend,8-35
41.76627,-96.08818,666.1,1,Bullard Bend,8-35
41.76731,-96.08674,666.2,2,Bullard Bend,8-35
41.76818,-96.08521,666.3,3,Bullard Bend,8-35
41.76894,-96.08358,666.4,4,Bullard Bend,8-35
41.76968,-96.08183,666.5,5,Bullard Bend,8-35
41.77046,-96.08006,666.6,6,Little Sioux Bend,8-34
41.77121,-96.07848,666.7,7,Little Sioux Bend,8-34
41.77202,-96.07691,666.8,8,Little Sioux Bend,8-34
41.77285,-96.07522,666.9,9,Little Sioux Bend,8-34
41.77371,-96.07365,667,0,Little Sioux Bend,8-34
41.77463,-96.07218,667.1,1,Little Sioux Bend,8-34
41.77561,-96.07075,667.2,2,Little Sioux Bend,8-34
41.77664,-96.06944,667.3,3,Little Sioux Bend,8-34
41.77771,-96.06819,667.4,4,Little Sioux Bend,8-34
41.77882,-96.06709,667.5,5,Little Sioux Bend,8-34
41.7801,-96.06605,667.6,6,Little Sioux Bend,8-34
41.78141,-96.06521,667.7,7,Little Sioux Bend,8-34
41.78279,-96.06441,667.8,8,Little Sioux Bend,8-34
41.78418,-96.06373,667.9,9,Little Sioux Bend,8-34
41.78553,-96.06312,668,0,Little Sioux Bend,8-34
41.78693,-96.06272,668.1,1,Little Sioux Bend,8-34
41.78841,-96.06244,668.2,2,Little Sioux Bend,8-34
41.78987,-96.06227,668.3,3,Little Sioux Bend,8-34
41.79132,-96.06227,668.4,4,Little Sioux Bend,8-34
41.7927,-96.06242,668.5,5,Little Sioux Bend,8-34
41.79409,-96.06262,668.6,6,Little Sioux Bend,8-34
41.79555,-96.06301,668.7,7,Little Sioux Bend,8-34
41.79697,-96.06355,668.8,8,Little Sioux Bend,8-34
41.79834,-96.06418,668.9,9,Little Sioux Bend,8-34
41.79966,-96.06488,669,0,Little Sioux Bend,8-34
41.80097,-96.06579,669.1,1,Little Sioux Bend,8-34
41.80221,-96.06676,669.2,2,Little Sioux Bend,8-34
41.80341,-96.06779,669.3,3,Little Sioux Bend,8-34
41.80452,-96.06896,669.4,4,Little Sioux Bend,8-34
41.80568,-96.07026,669.5,5,Little Sioux Bend,8-34
41.80674,-96.07156,669.6,6,Little Sioux Bend,8-34
41.80773,-96.07307,669.7,7,Little Sioux Bend,8-34
41.80862,-96.07462,669.8,8,Little Sioux Bend,8-34
41.8094,-96.07632,669.9,9,Little Sioux Bend,8-34
41.80992,-96.0781,670,0,Little Sioux Bend,8-34
41.81025,-96.07998,670.1,1,Little Sioux Bend,8-34
41.81049,-96.08189,670.2,2,Little Sioux Bend,8-34
41.81068,-96.08384,670.3,3,Little Sioux Bend,8-34
41.81103,-96.08575,670.4,4,Little Sioux Bend,8-34
41.81135,-96.08778,670.5,5,Lower Little Sioux Reach,8-33
41.81171,-96.08981,670.6,6,Lower Little Sioux Reach,8-33
41.81211,-96.09175,670.7,7,Lower Little Sioux Reach,8-33
41.81257,-96.09364,670.8,8,Lower Little Sioux Reach,8-33
41.81305,-96.09548,670.9,9,Lower Little Sioux Reach,8-33
41.81359,-96.09723,671,0,Lower Little Sioux Reach,8-33
41.81425,-96.09892,671.1,1,Lower Little Sioux Reach,8-33
41.81498,-96.10059,671.2,2,Lower Little Sioux Reach,8-33
41.81578,-96.10224,671.3,3,Lower Little Sioux Reach,8-33
41.81674,-96.1038,671.4,4,Lower Little Sioux Reach,8-33
41.81762,-96.10496,671.5,5,Lower Little Sioux Reach,8-33
41.81851,-96.10596,671.6,6,Lower Little Sioux Reach,8-33
41.81974,-96.10719,671.7,7,Lower Little Sioux Reach,8-33
41.82101,-96.10822,671.8,8,Lower Little Sioux Reach,8-33
41.8223,-96.10912,671.9,9,Lower Little Sioux Reach,8-33
41.82368,-96.10993,672,0,Lower Little Sioux Reach,8-33
41.82499,-96.11048,672.1,1,Lower Little Sioux Reach,8-33
41.82641,-96.11093,672.2,2,Lower Little Sioux Reach,8-33
41.82786,-96.11122,672.3,3,Lower Little Sioux Reach,8-33
41.82931,-96.11115,672.4,4,Lower Little Sioux Reach,8-33
41.83061,-96.11066,672.5,5,Lower Little Sioux Reach,8-33
41.8319,-96.11009,672.6,6,Lower Little Sioux Reach,8-33
41.83334,-96.10942,672.7,7,Lower Little Sioux Reach,8-33
41.83469,-96.10877,672.8,8,Lower Little Sioux Reach,8-33
41.83611,-96.1081,672.9,9,Middle Little Sioux Reach,8-32
41.83737,-96.10746,673,0,Middle Little Sioux Reach,8-32
41.83875,-96.107,673.1,1,Middle Little Sioux Reach,8-32
41.8402,-96.10673,673.2,2,Middle Little Sioux Reach,8-32
41.84164,-96.10669,673.3,3,Middle Little Sioux Reach,8-32
41.8431,-96.10685,673.4,4,Middle Little Sioux Reach,8-32
41.84468,-96.1073,673.5,5,Middle Little Sioux Reach,8-32
41.84625,-96.10785,673.6,6,Middle Little Sioux Reach,8-32
41.8476,-96.10856,673.7,7,Middle Little Sioux Reach,8-32
41.8489,-96.10932,673.8,8,Middle Little Sioux Reach,8-32
41.85019,-96.11012,673.9,9,Middle Little Sioux Reach,8-32
41.85142,-96.11114,674,0,Middle Little Sioux Reach,8-32
41.85262,-96.11219,674.1,1,Middle Little Sioux Reach,8-32
41.85379,-96.11337,674.2,2,Middle Little Sioux Reach,8-32
41.85482,-96.11473,674.3,3,Middle Little Sioux Reach,8-32
41.85574,-96.11624,674.4,4,Middle Little Sioux Reach,8-32
41.85652,-96.11793,674.5,5,Middle Little Sioux Reach,8-32
41.85714,-96.11965,674.6,6,Middle Little Sioux Reach,8-32
41.85771,-96.12142,674.7,7,Middle Little Sioux Reach,8-32
41.85835,-96.12319,674.8,8,Middle Little Sioux Reach,8-32
41.85896,-96.12491,674.9,9,Middle Little Sioux Reach,8-32
41.8596,-96.12658,675,0,Middle Little Sioux Reach,8-32
41.8602,-96.12844,675.1,1,Upper Little Sioux Reach,8-31
41.86088,-96.13014,675.2,2,Upper Little Sioux Reach,8-31
41.86161,-96.13179,675.3,3,Upper Little Sioux Reach,8-31
41.86244,-96.13351,675.4,4,Upper Little Sioux Reach,8-31
41.8633,-96.135,675.5,5,Upper Little Sioux Reach,8-31
41.86419,-96.13658,675.6,6,Upper Little Sioux Reach,8-31
41.86521,-96.13796,675.7,7,Upper Little Sioux Reach,8-31
41.86626,-96.13927,675.8,8,Upper Little Sioux Reach,8-31
41.86744,-96.14052,675.9,9,Upper Little Sioux Reach,8-31
41.86855,-96.14165,676,0,Upper Little Sioux Reach,8-31
41.86971,-96.14274,676.1,1,Upper Little Sioux Reach,8-31
41.87095,-96.14382,676.2,2,Upper Little Sioux Reach,8-31
41.87223,-96.14472,676.3,3,Upper Little Sioux Reach,8-31
41.87358,-96.14553,676.4,4,Upper Little Sioux Reach,8-31
41.87497,-96.14583,676.5,5,Upper Little Sioux Reach,8-31
41.87622,-96.14597,676.6,6,Upper Little Sioux Reach,8-31
41.8777,-96.14593,676.7,7,Upper Little Sioux Reach,8-31
41.87917,-96.14584,676.8,8,Lower Blencoe Bend,8-30
41.88051,-96.14584,676.9,9,Lower Blencoe Bend,8-30
41.88193,-96.14588,677,0,Lower Blencoe Bend,8-30
41.88342,-96.14604,677.1,1,Lower Blencoe Bend,8-30
41.88484,-96.14624,677.2,2,Lower Blencoe Bend,8-30
41.88625,-96.14668,677.3,3,Lower Blencoe Bend,8-30
41.8876,-96.14731,677.4,4,Lower Blencoe Bend,8-30
41.88891,-96.14817,677.5,5,Lower Blencoe Bend,8-30
41.89006,-96.14944,677.6,6,Lower Blencoe Bend,8-30
41.89114,-96.1509,677.7,7,Lower Blencoe Bend,8-30
41.89211,-96.15243,677.8,8,Lower Blencoe Bend,8-30
41.89306,-96.15388,677.9,9,Lower Blencoe Bend,8-30
41.89403,-96.15526,678,0,Middle Blencoe Bend,8-29
41.89505,-96.15641,678.1,1,Middle Blencoe Bend,8-29
41.89617,-96.15775,678.2,2,Middle Blencoe Bend,8-29
41.89737,-96.15888,678.3,3,Middle Blencoe Bend,8-29
41.89862,-96.15984,678.4,4,Middle Blencoe Bend,8-29
41.90008,-96.1607,678.5,5,Middle Blencoe Bend,8-29
41.90154,-96.16136,678.6,6,Middle Blencoe Bend,8-29
41.90307,-96.16179,678.7,7,Middle Blencoe Bend,8-29
41.90446,-96.16185,678.8,8,Middle Blencoe Bend,8-29
41.90584,-96.16175,678.9,9,Middle Blencoe Bend,8-29
41.9072,-96.16137,679,0,Middle Blencoe Bend,8-29
41.90858,-96.16067,679.1,1,Middle Blencoe Bend,8-29
41.90981,-96.15978,679.2,2,Middle Blencoe Bend,8-29
41.91095,-96.15859,679.3,3,Middle Blencoe Bend,8-29
41.91188,-96.15724,679.4,4,Middle Blencoe Bend,8-29
41.91261,-96.15528,679.5,5,Middle Blencoe Bend,8-29
41.91302,-96.15326,679.6,6,Middle Blencoe Bend,8-29
41.91322,-96.15133,679.7,7,Middle Blencoe Bend,8-29
41.91334,-96.14942,679.8,8,Middle Blencoe Bend,8-29
41.91351,-96.14737,679.9,9,Middle Blencoe Bend,8-29
41.91375,-96.14555,680,0,Upper Blencoe Bend,8-28
41.91417,-96.14371,680.1,1,Upper Blencoe Bend,8-28
41.91476,-96.14195,680.2,2,Upper Blencoe Bend,8-28
41.91557,-96.1403,680.3,3,Upper Blencoe Bend,8-28
41.91656,-96.13886,680.4,4,Upper Blencoe Bend,8-28
41.91764,-96.13764,680.5,5,Upper Blencoe Bend,8-28
41.91882,-96.13663,680.6,6,Upper Blencoe Bend,8-28
41.92025,-96.13583,680.7,7,Upper Blencoe Bend,8-28
41.92162,-96.13534,680.8,8,Upper Blencoe Bend,8-28
41.92301,-96.13506,680.9,9,Upper Blencoe Bend,8-28
41.92442,-96.13506,681,0,Upper Blencoe Bend,8-28
41.92585,-96.13532,681.1,1,Upper Blencoe Bend,8-28
41.92723,-96.1359,681.2,2,Upper Blencoe Bend,8-28
41.92848,-96.13671,681.3,3,Lower Louisville Bend,8-27
41.9297,-96.13774,681.4,4,Lower Louisville Bend,8-27
41.93095,-96.13899,681.5,5,Lower Louisville Bend,8-27
41.93228,-96.14023,681.6,6,Lower Louisville Bend,8-27
41.93353,-96.14132,681.7,7,Lower Louisville Bend,8-27
41.93478,-96.14232,681.8,8,Lower Louisville Bend,8-27
41.93604,-96.14315,681.9,9,Lower Louisville Bend,8-27
41.93743,-96.14402,682,0,Lower Louisville Bend,8-27
41.93878,-96.14461,682.1,1,Lower Louisville Bend,8-27
41.94022,-96.14511,682.2,2,Lower Louisville Bend,8-27
41.9417,-96.14536,682.3,3,Lower Louisville Bend,8-27
41.94314,-96.1455,682.4,4,Lower Louisville Bend,8-27
41.94469,-96.14544,682.5,5,Lower Louisville Bend,8-27
41.9461,-96.14536,682.6,6,Lower Louisville Bend,8-27
41.94756,-96.14508,682.7,7,Lower Louisville Bend,8-27
41.94899,-96.14475,682.8,8,Lower Louisville Bend,8-27
41.95037,-96.14424,682.9,9,Lower Louisville Bend,8-27
41.95173,-96.14348,683,0,Lower Louisville Bend,8-27
41.95298,-96.14244,683.1,1,Lower Louisville Bend,8-27
41.95421,-96.14144,683.2,2,Lower Louisville Bend,8-27
41.9555,-96.14049,683.3,3,Lower Louisville Bend,8-27
41.9568,-96.13956,683.4,4,Upper Louisville Bend,8-26
41.95802,-96.13871,683.5,5,Upper Louisville Bend,8-26
41.95944,-96.13809,683.6,6,Upper Louisville Bend,8-26
41.96087,-96.13761,683.7,7,Upper Louisville Bend,8-26
41.96228,-96.13729,683.8,8,Upper Louisville Bend,8-26
41.9637,-96.13717,683.9,9,Upper Louisville Bend,8-26
41.96514,-96.1372,684,0,Upper Louisville Bend,8-26
41.9665,-96.13752,684.1,1,Upper Louisville Bend,8-26
41.96793,-96.13806,684.2,2,Upper Louisville Bend,8-26
41.96927,-96.13877,684.3,3,Upper Louisville Bend,8-26
41.97058,-96.13969,684.4,4,Upper Louisville Bend,8-26
41.97184,-96.14074,684.5,5,Upper Louisville Bend,8-26
41.97298,-96.14193,684.6,6,Upper Louisville Bend,8-26
41.97409,-96.14327,684.7,7,Upper Louisville Bend,8-26
41.97513,-96.14466,684.8,8,Upper Louisville Bend,8-26
41.9761,-96.14619,684.9,9,Upper Louisville Bend,8-26
41.97696,-96.14774,685,0,Upper Louisville Bend,8-26
41.97768,-96.14944,685.1,1,Upper Louisville Bend,8-26
41.97836,-96.15113,685.2,2,Upper Louisville Bend,8-26
41.97895,-96.15297,685.3,3,Upper Louisville Bend,8-26
41.97942,-96.15484,685.4,4,Upper Louisville Bend,8-26
41.97977,-96.15653,685.5,5,Upper Louisville Bend,8-26
41.97988,-96.15834,685.6,6,Upper Louisville Bend,8-26
41.97978,-96.1603,685.7,7,Upper Louisville Bend,8-26
41.97952,-96.16223,685.8,8,Upper Louisville Bend,8-26
41.97926,-96.16413,685.9,9,Upper Louisville Bend,8-26
41.97913,-96.16606,686,0,Upper Louisville Bend,8-26
41.97898,-96.16806,686.1,1,Lower Decatur Bend,8-25
41.97902,-96.17005,686.2,2,Lower Decatur Bend,8-25
41.97916,-96.17201,686.3,3,Lower Decatur Bend,8-25
41.97948,-96.17388,686.4,4,Lower Decatur Bend,8-25
41.97993,-96.17589,686.5,5,Lower Decatur Bend,8-25
41.9805,-96.17787,686.6,6,Lower Decatur Bend,8-25
41.98107,-96.17973,686.7,7,Lower Decatur Bend,8-25
41.98181,-96.18145,686.8,8,Lower Decatur Bend,8-25
41.98279,-96.18284,686.9,9,Lower Decatur Bend,8-25
41.98383,-96.18408,687,0,Lower Decatur Bend,8-25
41.985,-96.18524,687.1,1,Lower Decatur Bend,8-25
41.98619,-96.18634,687.2,2,Lower Decatur Bend,8-25
41.98745,-96.18736,687.3,3,Lower Decatur Bend,8-25
41.98867,-96.18851,687.4,4,Lower Decatur Bend,8-25
41.98982,-96.18943,687.5,5,Middle Decatur Bend,8-24
41.99081,-96.19049,687.6,6,Middle Decatur Bend,8-24
41.99194,-96.19179,687.7,7,Middle Decatur Bend,8-24
41.993,-96.19313,687.8,8,Middle Decatur Bend,8-24
41.99384,-96.19465,687.9,9,Middle Decatur Bend,8-24
41.99466,-96.19627,688,0,Middle Decatur Bend,8-24
41.99539,-96.19796,688.1,1,Middle Decatur Bend,8-24
41.99596,-96.1997,688.2,2,Middle Decatur Bend,8-24
41.99646,-96.20156,688.3,3,Middle Decatur Bend,8-24
41.99677,-96.20333,688.4,4,Middle Decatur Bend,8-24
41.99711,-96.20527,688.5,5,Middle Decatur Bend,8-24
41.99727,-96.20717,688.6,6,Middle Decatur Bend,8-24
41.99735,-96.20916,688.7,7,Middle Decatur Bend,8-24
41.99724,-96.21115,688.8,8,Middle Decatur Bend,8-24
41.99701,-96.21305,688.9,9,Middle Decatur Bend,8-24
41.99666,-96.21501,689,0,Middle Decatur Bend,8-24
41.99605,-96.21677,689.1,1,Upper Decatur Bend,8-23
41.99532,-96.21838,689.2,2,Upper Decatur Bend,8-23
41.99463,-96.22012,689.3,3,Upper Decatur Bend,8-23
41.9941,-96.22197,689.4,4,Upper Decatur Bend,8-23
41.99372,-96.22386,689.5,5,Upper Decatur Bend,8-23
41.99368,-96.2257,689.6,6,Upper Decatur Bend,8-23
41.99374,-96.22776,689.7,7,Upper Decatur Bend,8-23
41.99406,-96.22965,689.8,8,Upper Decatur Bend,8-23
41.99446,-96.23148,689.9,9,Upper Decatur Bend,8-23
41.99499,-96.23335,690,0,Upper Decatur Bend,8-23
41.99561,-96.23515,690.1,1,Upper Decatur Bend,8-23
41.99631,-96.23689,690.2,2,Upper Decatur Bend,8-23
41.99713,-96.23855,690.3,3,Upper Decatur Bend,8-23
41.99816,-96.24005,690.4,4,Upper Decatur Bend,8-23
41.99935,-96.24118,690.5,5,Upper Decatur Bend,8-23
42.00062,-96.24206,690.6,6,Upper Decatur Bend,8-23
42.00204,-96.2426,690.7,7,Upper Decatur Bend,8-23
42.00348,-96.24274,690.8,8,Upper Decatur Bend,8-23
42.00492,-96.24263,690.9,9,Upper Decatur Bend,8-23
42.00641,-96.24218,691,0,Upper Decatur Bend,8-23
42.00775,-96.24156,691.1,1,Upper Decatur Bend,8-23
42.00913,-96.24078,691.2,2,Upper Decatur Bend,8-23
42.01043,-96.24001,691.3,3,Upper Decatur Bend,8-23
42.01178,-96.23925,691.4,4,Upper Decatur Bend,8-23
42.01313,-96.23864,691.5,5,Tieville Bend,8-22
42.01452,-96.23815,691.6,6,Tieville Bend,8-22
42.01595,-96.23779,691.7,7,Tieville Bend,8-22
42.01744,-96.23766,691.8,8,Tieville Bend,8-22
42.01885,-96.23767,691.9,9,Tieville Bend,8-22
42.0203,-96.23795,692,0,Tieville Bend,8-22
42.02172,-96.23823,692.1,1,Tieville Bend,8-22
42.02306,-96.23873,692.2,2,Tieville Bend,8-22
42.02448,-96.23927,692.3,3,Tieville Bend,8-22
42.02588,-96.23995,692.4,4,Tieville Bend,8-22
42.02719,-96.24069,692.5,5,Tieville Bend,8-22
42.02852,-96.24156,692.6,6,Tieville Bend,8-22
42.02981,-96.24244,692.7,7,Tieville Bend,8-22
42.03106,-96.24354,692.8,8,Tieville Bend,8-22
42.03223,-96.24466,692.9,9,Tieville Bend,8-22
42.03334,-96.24591,693,0,Tieville Bend,8-22
42.03432,-96.24714,693.1,1,Tieville Bend,8-22
42.03525,-96.24878,693.2,2,Tieville Bend,8-22
42.03603,-96.25024,693.3,3,Tieville Bend,8-22
42.03663,-96.25216,693.4,4,Tieville Bend,8-22
42.0371,-96.25407,693.5,5,Tieville Bend,8-22
42.03754,-96.25602,693.6,6,Tieville Bend,8-22
42.03793,-96.25796,693.7,7,Blackbird Bend,8-21
42.03838,-96.25984,693.8,8,Blackbird Bend,8-21
42.03882,-96.26166,693.9,9,Blackbird Bend,8-21
42.03938,-96.26344,694,0,Blackbird Bend,8-21
42.03994,-96.26518,694.1,1,Blackbird Bend,8-21
42.04067,-96.26692,694.2,2,Blackbird Bend,8-21
42.04152,-96.26844,694.3,3,Blackbird Bend,8-21
42.04254,-96.26986,694.4,4,Blackbird Bend,8-21
42.04382,-96.27121,694.5,5,Blackbird Bend,8-21
42.04516,-96.27242,694.6,6,Blackbird Bend,8-21
42.04645,-96.27333,694.7,7,Blackbird Bend,8-21
42.04777,-96.27413,694.8,8,Blackbird Bend,8-21
42.04915,-96.27487,694.9,9,Blackbird Bend,8-21
42.05054,-96.27552,695,0,Blackbird Bend,8-21
42.05187,-96.27611,695.1,1,Blackbird Bend,8-21
42.05328,-96.27671,695.2,2,Blackbird Bend,8-21
42.05471,-96.27726,695.3,3,Blackbird Bend,8-21
42.05609,-96.27774,695.4,4,Blackbird Bend,8-21
42.05739,-96.27818,695.5,5,Blackbird Bend,8-21
42.05872,-96.2786,695.6,6,Blackbird Bend,8-21
42.06014,-96.27897,695.7,7,Blackbird Bend,8-21
42.06158,-96.27931,695.8,8,Blackbird Bend,8-21
42.06302,-96.27954,695.9,9,Blackbird Bend,8-21
42.06445,-96.27975,696,0,Blackbird Bend,8-21
42.06589,-96.27986,696.1,1,Blackbird Bend,8-21
42.06738,-96.27991,696.2,2,Blackbird Bend,8-21
42.06884,-96.27993,696.3,3,Blackbird Bend,8-21
42.07038,-96.27991,696.4,4,Blackbird Bend,8-21
42.07166,-96.27985,696.5,5,Blackbird Bend,8-21
42.07304,-96.27968,696.6,6,Blackbird Bend,8-21
42.07451,-96.27944,696.7,7,Blackbird Bend,8-21
42.07597,-96.27915,696.8,8,Blackbird Bend,8-21
42.07739,-96.27878,696.9,9,Blackbird Bend,8-21
42.07874,-96.27833,697,0,Blackbird Bend,8-21
42.08012,-96.27771,697.1,1,Blackbird Bend,8-21
42.08149,-96.27686,697.2,2,Blackbird Bend,8-21
42.08275,-96.27584,697.3,3,Blackbird Bend,8-21
42.08396,-96.27474,697.4,4,Blackbird Bend,8-21
42.08522,-96.27372,697.5,5,Blackbird Bend,8-21
42.08644,-96.27274,697.6,6,Lower Monona Bend,8-20
42.08773,-96.27175,697.7,7,Lower Monona Bend,8-20
42.08898,-96.27086,697.8,8,Lower Monona Bend,8-20
42.09028,-96.26996,697.9,9,Lower Monona Bend,8-20
42.09161,-96.26907,698,0,Lower Monona Bend,8-20
42.09299,-96.26834,698.1,1,Lower Monona Bend,8-20
42.09436,-96.26763,698.2,2,Lower Monona Bend,8-20
42.09568,-96.26705,698.3,3,Lower Monona Bend,8-20
42.0971,-96.26648,698.4,4,Lower Monona Bend,8-20
42.0987,-96.26596,698.5,5,Lower Monona Bend,8-20
42.10041,-96.26573,698.6,6,Lower Monona Bend,8-20
42.10186,-96.26557,698.7,7,Lower Monona Bend,8-20
42.10334,-96.26554,698.8,8,Lower Monona Bend,8-20
42.10477,-96.26566,698.9,9,Lower Monona Bend,8-20
42.10623,-96.26576,699,0,Lower Monona Bend,8-20
42.10774,-96.26599,699.1,1,Lower Monona Bend,8-20
42.10914,-96.26633,699.2,2,Lower Monona Bend,8-20
42.11057,-96.26669,699.3,3,Lower Monona Bend,8-20
42.11199,-96.26728,699.4,4,Lower Monona Bend,8-20
42.11346,-96.2678,699.5,5,Lower Monona Bend,8-20
42.11488,-96.26851,699.6,6,Lower Monona Bend,8-20
42.11618,-96.26936,699.7,7,Lower Monona Bend,8-20
42.1175,-96.2704,699.8,8,Lower Monona Bend,8-20
42.1188,-96.27149,699.9,9,Lower Monona Bend,8-20
42.11991,-96.27262,700,0,Lower Monona Bend,8-20
42.12102,-96.27386,700.1,1,Lower Monona Bend,8-20
42.12202,-96.27525,700.2,2,Lower Monona Bend,8-20
42.12291,-96.27673,700.3,3,Lower Monona Bend,8-20
42.12372,-96.27842,700.4,4,Lower Monona Bend,8-20
42.12444,-96.28007,700.5,5,Lower Monona Bend,8-20
42.12495,-96.2818,700.6,6,Lower Monona Bend,8-20
42.12528,-96.28357,700.7,7,Lower Monona Bend,8-20
42.12544,-96.28542,700.8,8,Lower Monona Bend,8-20
42.12553,-96.28737,700.9,9,Lower Monona Bend,8-20
42.12562,-96.2892,701,0,Upper Monona Bend,8-19
42.1258,-96.29113,701.1,1,Upper Monona Bend,8-19
42.12601,-96.29306,701.2,2,Upper Monona Bend,8-19
42.12625,-96.29494,701.3,3,Upper Monona Bend,8-19
42.12657,-96.29689,701.4,4,Upper Monona Bend,8-19
42.12687,-96.29857,701.5,5,Upper Monona Bend,8-19
42.12718,-96.30008,701.6,6,Upper Monona Bend,8-19
42.1277,-96.30194,701.7,7,Upper Monona Bend,8-19
42.12828,-96.30373,701.8,8,Upper Monona Bend,8-19
42.12901,-96.30545,701.9,9,Upper Monona Bend,8-19
42.12983,-96.30703,702,0,Upper Monona Bend,8-19
42.13076,-96.30855,702.1,1,Upper Monona Bend,8-19
42.13175,-96.30992,702.2,2,Upper Monona Bend,8-19
42.13283,-96.31118,702.3,3,Upper Monona Bend,8-19
42.13406,-96.31225,702.4,4,Upper Monona Bend,8-19
42.13544,-96.31295,702.5,5,Upper Monona Bend,8-19
42.13685,-96.3135,702.6,6,Upper Monona Bend,8-19
42.13835,-96.31401,702.7,7,Lower Omaha Mission Bend,8-18
42.13973,-96.3145,702.8,8,Lower Omaha Mission Bend,8-18
42.14111,-96.31511,702.9,9,Lower Omaha Mission Bend,8-18
42.14251,-96.31568,703,0,Lower Omaha Mission Bend,8-18
42.14379,-96.3165,703.1,1,Lower Omaha Mission Bend,8-18
42.14512,-96.31736,703.2,2,Lower Omaha Mission Bend,8-18
42.14642,-96.31832,703.3,3,Lower Omaha Mission Bend,8-18
42.14768,-96.31938,703.4,4,Lower Omaha Mission Bend,8-18
42.14892,-96.32062,703.5,5,Lower Omaha Mission Bend,8-18
42.14999,-96.32215,703.6,6,Lower Omaha Mission Bend,8-18
42.15085,-96.3238,703.7,7,Lower Omaha Mission Bend,8-18
42.15147,-96.32556,703.8,8,Lower Omaha Mission Bend,8-18
42.152,-96.32741,703.9,9,Lower Omaha Mission Bend,8-18
42.15247,-96.32918,704,0,Lower Omaha Mission Bend,8-18
42.1531,-96.33094,704.1,1,Middle Omaha Mission Bend,8-17
42.15378,-96.33271,704.2,2,Middle Omaha Mission Bend,8-17
42.15449,-96.33442,704.3,3,Middle Omaha Mission Bend,8-17
42.15524,-96.33602,704.4,4,Middle Omaha Mission Bend,8-17
42.15599,-96.33757,704.5,5,Middle Omaha Mission Bend,8-17
42.15679,-96.3389,704.6,6,Middle Omaha Mission Bend,8-17
42.15777,-96.34032,704.7,7,Middle Omaha Mission Bend,8-17
42.15879,-96.34175,704.8,8,Middle Omaha Mission Bend,8-17
42.1599,-96.343,704.9,9,Middle Omaha Mission Bend,8-17
42.16104,-96.34422,705,0,Middle Omaha Mission Bend,8-17
42.16225,-96.3452,705.1,1,Middle Omaha Mission Bend,8-17
42.16351,-96.34616,705.2,2,Middle Omaha Mission Bend,8-17
42.16481,-96.347,705.3,3,Middle Omaha Mission Bend,8-17
42.16608,-96.34787,705.4,4,Middle Omaha Mission Bend,8-17
42.16747,-96.34859,705.5,5,Middle Omaha Mission Bend,8-17
42.16896,-96.34937,705.6,6,Middle Omaha Mission Bend,8-17
42.17043,-96.34988,705.7,7,Middle Omaha Mission Bend,8-17
42.17188,-96.35033,705.8,8,Middle Omaha Mission Bend,8-17
42.17331,-96.35044,705.9,9,Middle Omaha Mission Bend,8-17
42.17473,-96.35045,706,0,Middle Omaha Mission Bend,8-17
42.17617,-96.34999,706.1,1,Middle Omaha Mission Bend,8-17
42.17757,-96.34943,706.2,2,Middle Omaha Mission Bend,8-17
42.17892,-96.34885,706.3,3,Middle Omaha Mission Bend,8-17
42.18033,-96.34823,706.4,4,Upper Omaha Mission Bend,8-16
42.18173,-96.34756,706.5,5,Upper Omaha Mission Bend,8-16
42.1832,-96.34695,706.6,6,Upper Omaha Mission Bend,8-16
42.18466,-96.34648,706.7,7,Upper Omaha Mission Bend,8-16
42.18605,-96.34609,706.8,8,Upper Omaha Mission Bend,8-16
42.18747,-96.34588,706.9,9,Upper Omaha Mission Bend,8-16
42.18886,-96.34571,707,0,Upper Omaha Mission Bend,8-16
42.19031,-96.34581,707.1,1,Upper Omaha Mission Bend,8-16
42.19179,-96.346,707.2,2,Upper Omaha Mission Bend,8-16
42.19322,-96.34628,707.3,3,Upper Omaha Mission Bend,8-16
42.19468,-96.34674,707.4,4,Upper Omaha Mission Bend,8-16
42.19613,-96.34732,707.5,5,Upper Omaha Mission Bend,8-16
42.19744,-96.34814,707.6,6,Upper Omaha Mission Bend,8-16
42.19874,-96.34925,707.7,7,Upper Omaha Mission Bend,8-16
42.19986,-96.35048,707.8,8,Upper Omaha Mission Bend,8-16
42.20089,-96.35192,707.9,9,Upper Omaha Mission Bend,8-16
